case_id,bug_id,group,family,test,seed,source_run_dir
case_000588,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,3158,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_003158
case_000589,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,3159,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_003159
case_000590,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,3160,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_003160
case_000591,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4291,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004291
case_000592,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4292,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004292
case_000593,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4293,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004293
case_000594,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4294,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004294
case_000595,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4295,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004295
case_000596,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4296,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004296
case_000597,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4297,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004297
case_000598,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4298,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004298
case_000599,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4299,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004299
case_000600,bug_033,decode,op_and_decode_wrong,riscv_machine_mode_rand_test,4300,/home/meow/iccad/dataset/raw_runs_first_batch/bug_033/riscv_machine_mode_rand_test/seed_004300
case_000601,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3161,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003161
case_000602,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3162,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003162
case_000603,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3163,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003163
case_000604,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3164,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003164
case_000605,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3165,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003165
case_000606,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3166,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003166
case_000607,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3167,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003167
case_000608,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3168,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003168
case_000609,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3169,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003169
case_000610,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,3170,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_003170
case_000611,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,4301,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_004301
case_000612,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,4302,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_004302
case_000613,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,4303,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_004303
case_000614,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5031,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005031
case_000615,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5032,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005032
case_000616,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5033,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005033
case_000617,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5034,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005034
case_000618,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5035,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005035
case_000619,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5036,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005036
case_000620,bug_034,alu,alu_slt_unsigned_decode_wrong,riscv_machine_mode_rand_test,5037,/home/meow/iccad/dataset/raw_runs_first_batch/bug_034/riscv_machine_mode_rand_test/seed_005037
case_000621,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3171,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003171
case_000622,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3172,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003172
case_000623,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3173,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003173
case_000624,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3174,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003174
case_000625,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3175,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003175
case_000626,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3176,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003176
case_000627,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3177,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003177
case_000628,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3178,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003178
case_000629,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3179,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003179
case_000630,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,3180,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_003180
case_000631,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5041,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005041
case_000632,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5042,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005042
case_000633,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5043,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005043
case_000634,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5044,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005044
case_000635,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5045,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005045
case_000636,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5046,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005046
case_000637,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5047,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005047
case_000638,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5048,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005048
case_000639,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5049,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005049
case_000640,bug_035,decode,op_or_decode_wrong,riscv_machine_mode_rand_test,5050,/home/meow/iccad/dataset/raw_runs_first_batch/bug_035/riscv_machine_mode_rand_test/seed_005050
